IRI_KEY,OU,EST_ACV,Market_Name,Open,Clsd,MskdName
269307,GR,27.71199,NEW YORK,890,9998,Chain89
269342,GR,18.13499,KANSAS CITY,842,9998,Chain11
269805,GR,21.24599,CHARLOTTE,435,9998,Chain52
269819,GR,28.036,CLEVELAND,1025,1138,Chain43
269824,GR,20.80399,SAN FRANCISCO,435,9998,Chain117
269827,GR,20.153,SALT LAKE CITY,435,9998,Chain110
269838,GR,23.049,"PORTLAND,OR",435,9998,Chain120
269852,GR,14.69199,"DALLAS, TX",660,1305,Chain6
270142,GR,19.78899,SEATTLE/TACOMA,518,1169,Chain119
270220,GR,19.26599,WEST TEX/NEW MEX,833,1145,Chain39
270257,GR,15.006,MILWAUKEE,685,1255,Chain42
270265,GR,36.03497,MILWAUKEE,963,9998,Chain115
270266,GR,9.114998,SYRACUSE,713,9998,Chain87
270282,GR,17.198,MILWAUKEE,485,1202,Chain10
270348,GR,21.46599,NEW ENGLAND,435,9998,Chain50
270508,GR,20.91499,SAN FRANCISCO,623,1327,Chain94
270612,GR,43.82999,DETROIT,588,9998,Chain58
270652,GR,47.237,HARTFORD,490,9998,Chain114
270801,GR,20.91499,SAN FRANCISCO,795,1116,Chain94
270862,GR,40.728,ST. LOUIS,435,9998,Chain32
270879,GR,40.16098,PHILADELPHIA,936,9998,Chain89
270995,GR,23.724,SOUTH CAROLINA,752,1340,Chain69
271044,DR,1.153,NEW YORK,1070,9998,Chain99
271053,GR,22.95499,CHICAGO,639,9998,Chain31
271064,GR,15.728,SAN DIEGO,435,9998,Chain94
271075,GR,16.91599,SACRAMENTO,435,1350,Chain117
271083,GR,12.85999,NEW YORK,1119,1119,Chain114
271172,GR,48.66599,NEW YORK,842,9998,Chain134
271202,GR,18.532,BUFFALO/ROCHESTER,935,9998,Chain122
271290,GR,19.237,SALT LAKE CITY,473,9998,Chain110
271295,GR,15.006,MILWAUKEE,435,1245,Chain42
271395,GR,26.08199,BOSTON,435,1138,Chain107
271395,GR,17.96999,BOSTON,1139,9998,Chain107
271477,GR,23.80099,SOUTH CAROLINA,734,1140,Chain52
271486,GR,6.876999,OKLAHOMA CITY,490,9998,Chain102
271567,GR,17.16699,MISSISSIPPI,752,1397,Chain60
271702,GR,18.30499,HOUSTON,1145,1154,Chain34
271762,GR,26.00099,DES MOINES,991,9998,Chain27
271774,GR,17.743,RICHMOND/NORFOLK,751,9998,Chain123
271783,GR,21.286,"DALLAS, TX",659,9998,Chain6
271861,GR,32.97598,PHILADELPHIA,435,9998,Chain89
271865,GR,12.49,DETROIT,435,9998,Chain58
271962,GR,49.62,NEW YORK,795,9998,Chain114
272011,GR,23.23999,HARRISBURG/SCRANT,1076,1216,Chain12
272068,GR,21.28499,INDIANAPOLIS,1144,1145,Chain59
272096,GR,19.26599,"PHOENIX, AZ",915,1123,Chain1
272110,GR,22.78299,SAN DIEGO,435,9998,Chain124
272133,GR,25.627,KNOXVILLE,1144,9998,Chain61
272152,GR,46.89798,HARTFORD,754,1368,Chain15
272154,GR,14.91199,"PHOENIX, AZ",719,9998,Chain4
272160,GR,23.724,SOUTH CAROLINA,526,1345,Chain69
272261,GR,19.09698,CHICAGO,500,9998,Chain55
272291,GR,40.35797,SYRACUSE,435,9998,Chain132
272353,GR,20.27599,LOS ANGELES,703,9998,Chain94
272381,GR,17.198,NEW YORK,659,1185,Chain10
272485,GR,13.756,"WASHINGTON, DC",751,1269,Chain133
272503,GR,17.198,DETROIT,682,1214,Chain10
272568,GR,19.09698,CHICAGO,435,9998,Chain55
272619,GR,10.646,"PORTLAND,OR",435,9998,Chain120
272725,GR,19.54399,SAN FRANCISCO,1039,9998,Chain98
272849,GR,8.399994,"NEW ORLEANS, LA",488,9998,Chain10
272948,GR,19.351,SACRAMENTO,435,9998,Chain98
272957,GR,18.38699,SACRAMENTO,435,1160,Chain104
273052,GR,21.59599,PHILADELPHIA,948,1334,Chain9
273064,GR,18.336,NEW ENGLAND,435,9998,Chain107
273081,GR,57.81598,NEW YORK,435,9998,Chain89
273091,GR,8.142998,CHICAGO,925,9998,Chain108
273158,GR,17.946,"WASHINGTON, DC",941,1330,Chain101
273211,GR,10.521,"DALLAS, TX",810,1400,Chain76
273220,GR,51.15198,SEATTLE/TACOMA,999,9998,Chain79
273257,GR,39.32797,"WASHINGTON, DC",439,9998,Chain44
273348,GR,20.57399,SALT LAKE CITY,467,9998,Chain110
273366,GR,17.198,NEW YORK,727,1159,Chain10
273421,GR,14.94399,ROANOKE,560,9998,Chain62
273435,GR,19.26599,TOLEDO,961,1231,Chain106
273480,GR,23.23999,"WASHINGTON, DC",1076,1194,Chain12
273578,GR,17.51099,CHICAGO,435,1140,Chain31
273608,GR,19.89,RALEIGH/DURHAM,751,1289,Chain62
273639,GR,21.396,DES MOINES,983,1216,Chain53
273657,GR,17.198,NEW YORK,537,1151,Chain10
273702,GR,13.014,"DALLAS, TX",693,9998,Chain24
273720,GR,34.19498,SAN DIEGO,624,9998,Chain124
273735,GR,6.821999,KNOXVILLE,890,9998,Chain35
273755,GR,14.25999,LOS ANGELES,873,1198,Chain124
273874,GR,17.51099,CHICAGO,561,1171,Chain31
273881,GR,12.058,BIRMINGHAM/MONTG.,435,1201,Chain20
273904,GR,20.01999,CLEVELAND,464,1423,Chain122
273920,GR,27.12799,ST. LOUIS,589,9998,Chain105
273963,GR,17.407,LOS ANGELES,435,1198,Chain124
273989,GR,9.375,ATLANTA,973,1355,Chain126
274024,GR,19.508,SACRAMENTO,1018,9998,Chain117
274071,GR,21.769,DES MOINES,660,1132,Chain53
274078,GR,12.935,"TULSA,OK",659,9998,Chain6
274092,GR,28.461,KANSAS CITY,435,9998,Chain11
274114,GR,6.737,RALEIGH/DURHAM,487,9998,Chain35
274125,GR,60.89499,NEW YORK,448,9998,Chain134
274134,GR,32.422,SEATTLE/TACOMA,518,9998,Chain119
274219,GR,18.96399,"PHOENIX, AZ",435,9998,Chain100
274239,GR,11.183,"WASHINGTON, DC",435,1225,Chain101
274250,GR,14.311,RICHMOND/NORFOLK,492,9998,Chain36
274409,GR,41.20599,CHICAGO,871,1417,Chain115
274424,GR,15.20799,LOS ANGELES,796,9998,Chain94
274425,GR,41.30099,MISSISSIPPI,445,9998,Chain60
274459,GR,41.24298,KNOXVILLE,720,9998,Chain61
274569,GR,26.23499,SAN FRANCISCO,435,9998,Chain117
274671,GR,36.35098,NEW ENGLAND,990,9998,Chain50
274718,GR,30.077,NEW YORK,842,1343,Chain114
274719,GR,25.34099,ROANOKE,531,9998,Chain62
274801,GR,18.08899,"PROVIDENCE,RI",811,1230,Chain107
274897,GR,14.11099,PHILADELPHIA,756,9998,Chain41
274926,GR,17.198,DETROIT,435,1207,Chain10
275072,GR,13.782,"WASHINGTON, DC",435,9998,Chain101
275111,GR,23.16899,KNOXVILLE,439,9998,Chain61
275175,GR,7.473,"TULSA,OK",1034,1118,Chain102
275481,GR,20.91499,SACRAMENTO,1053,1384,Chain94
275702,GR,6.688,MILWAUKEE,734,9998,Chain108
276018,GR,17.198,HARTFORD,467,1232,Chain10
276089,GR,9.887993,NEW YORK,435,9998,Chain10
276217,GR,22.16299,TOLEDO,584,9998,Chain57
276278,GR,19.26599,MISSISSIPPI,536,1116,Chain74
276288,GR,14.69199,OMAHA,435,1304,Chain6
276293,GR,17.198,MILWAUKEE,732,1202,Chain10
276352,GR,21.28499,PEORIA/SPRINGFLD.,747,1143,Chain59
276357,GR,19.26599,SOUTH CAROLINA,664,1353,Chain130
276388,GR,12.47199,"PHOENIX, AZ",1020,1140,Chain14
276392,GR,58.26999,GRAND RAPIDS,435,9998,Chain75
276442,GR,6.411999,SOUTH CAROLINA,1132,9998,Chain135
276501,GR,17.198,NEW YORK,475,1142,Chain10
276576,GR,39.96399,OMAHA,681,9998,Chain53
276604,GR,28.015,SACRAMENTO,435,9998,Chain98
276714,GR,24.381,INDIANAPOLIS,817,9998,Chain59
276893,GR,33.92499,"PHOENIX, AZ",435,9998,Chain100
276938,GR,10.1,LOS ANGELES,1031,1199,Chain5
276952,GR,10.682,"WASHINGTON, DC",435,9998,Chain101
277002,GR,24.59299,LOS ANGELES,547,9998,Chain94
277073,GR,17.752,OMAHA,704,9998,Chain13
277197,GR,17.51099,CHICAGO,435,1149,Chain31
277222,GR,19.653,"DALLAS, TX",545,9998,Chain64
277262,GR,14.614,SEATTLE/TACOMA,435,1170,Chain8
277271,GR,25.29199,"PORTLAND,OR",992,9998,Chain79
277326,GR,21.577,BUFFALO/ROCHESTER,947,1286,Chain87
277330,GR,52.66898,BUFFALO/ROCHESTER,435,1176,Chain132
277446,GR,19.26599,WEST TEX/NEW MEX,890,1145,Chain39
277486,GR,21.28499,PEORIA/SPRINGFLD.,728,1262,Chain59
277587,GR,19.26599,DETROIT,649,1205,Chain106
277620,GR,30.52199,NEW ENGLAND,435,9998,Chain50
277743,GR,16.05299,SACRAMENTO,435,9998,Chain117
278063,GR,29.70599,SAN FRANCISCO,567,9998,Chain98
278072,GR,25.12299,KNOXVILLE,460,1376,Chain61
278116,GR,18.52699,ST. LOUIS,435,1197,Chain105
278154,GR,12.058,BIRMINGHAM/MONTG.,535,1400,Chain20
278194,GR,10.66299,"PORTLAND,OR",435,9998,Chain4
278275,GR,15.363,SEATTLE/TACOMA,435,1158,Chain92
278284,GR,19.26599,ATLANTA,435,1158,Chain23
278346,GR,27.13799,HARRISBURG/SCRANT,435,1178,Chain40
278350,GR,23.403,"PHOENIX, AZ",435,9998,Chain100
278354,GR,6.452999,"DALLAS, TX",1062,9998,Chain76
278355,GR,13.23399,LOS ANGELES,873,9998,Chain124
278415,GR,16.61099,SEATTLE/TACOMA,1144,9998,Chain79
278529,GR,19.26599,"PHOENIX, AZ",559,1133,Chain1
278549,GR,9.375,ATLANTA,568,1355,Chain126
278571,GR,62.806,GRAND RAPIDS,811,9998,Chain75
278609,GR,17.52899,SAN FRANCISCO,435,9998,Chain117
278613,GR,29.81,"PHOENIX, AZ",435,9998,Chain37
278625,GR,16.80099,HARRISBURG/SCRANT,870,9998,Chain133
278641,GR,17.28699,LOS ANGELES,743,9998,Chain94
278695,GR,14.614,SALT LAKE CITY,435,1132,Chain8
278734,GR,8.963997,SOUTH CAROLINA,795,9998,Chain69
278738,GR,8.649994,LOS ANGELES,435,9998,Chain4
278826,GR,17.53999,HOUSTON,435,9998,Chain34
278830,GR,30.211,LOS ANGELES,711,1215,Chain124
278832,GR,6.688,MILWAUKEE,609,9998,Chain108
278892,GR,23.80099,CHARLOTTE,890,1240,Chain52
278895,GR,23.80099,CHARLOTTE,435,1309,Chain52
279039,GR,41.20599,INDIANAPOLIS,435,1141,Chain115
279048,GR,17.198,MILWAUKEE,467,1252,Chain10
279219,GR,27.97299,SYRACUSE,435,1204,Chain85
279229,GR,40.12698,"DALLAS, TX",435,9998,Chain64
279300,GR,26.42699,ST. LOUIS,435,9998,Chain105
279373,GR,19.47099,NEW YORK,435,9998,Chain10
279398,GR,20.44398,DES MOINES,435,9998,Chain53
279425,GR,13.159,LOS ANGELES,873,9998,Chain124
279429,GR,11.519,NEW YORK,810,9998,Chain9
279469,GR,38.939,ST. LOUIS,435,1375,Chain103
279568,GR,26.564,NEW YORK,435,9998,Chain89
279569,GR,17.198,MILWAUKEE,1041,1193,Chain10
279575,GR,19.26599,"PHOENIX, AZ",880,1133,Chain1
279631,GR,19.26599,WEST TEX/NEW MEX,890,1145,Chain39
279693,GR,13.028,BIRMINGHAM/MONTG.,566,1402,Chain127
279714,GR,45.047,MINNEAPOLIS/ST. PAUL,435,9998,Chain115
279728,GR,9.856995,NEW YORK,727,1253,Chain10
279734,GR,12.52699,OKLAHOMA CITY,1152,9998,Chain6
279940,GR,10.27699,RALEIGH/DURHAM,892,1396,Chain35
280059,GR,14.98599,"NEW ORLEANS, LA",681,1353,Chain125
280181,GR,30.56898,BOSTON,1037,1277,Chain114
280286,GR,34.73898,NEW ENGLAND,439,9998,Chain107
280314,GR,25.422,WEST TEX/NEW MEX,527,9998,Chain110
280386,GR,14.699,SAN FRANCISCO,435,9998,Chain117
280443,GR,37.44598,"DALLAS, TX",704,1323,Chain49
280487,GR,45.12799,CLEVELAND,435,9998,Chain43
280499,GR,17.198,"NEW ORLEANS, LA",1072,1356,Chain10
280502,GR,20.13799,WEST TEX/NEW MEX,530,1419,Chain110
280529,GR,33.76498,CHICAGO,435,1118,Chain31
280865,GR,19.26599,HOUSTON,859,1415,Chain19
280880,GR,9.397995,SOUTH CAROLINA,1139,9998,Chain35
280900,GR,25.12299,BIRMINGHAM/MONTG.,795,1217,Chain61
281045,GR,28.83299,INDIANAPOLIS,545,9998,Chain59
281074,GR,19.26599,PEORIA/SPRINGFLD.,1150,1259,Chain71
281109,GR,14.16,"PORTLAND,OR",435,9998,Chain4
281393,GR,24.13799,BIRMINGHAM/MONTG.,703,1269,Chain6
281536,GR,10.70599,HARRISBURG/SCRANT,747,9998,Chain133
281624,GR,25.78,WEST TEX/NEW MEX,448,9998,Chain110
281761,GR,20.44199,LOS ANGELES,794,9998,Chain94
281920,GR,18.65199,SACRAMENTO,435,1404,Chain7
281926,GR,15.769,KNOXVILLE,842,1133,Chain70
282009,GR,21.35899,LOS ANGELES,818,1129,Chain124
282062,GR,37.41699,HOUSTON,435,9998,Chain34
282072,GR,27.76799,DES MOINES,439,1204,Chain27
282311,GR,14.98599,MISSISSIPPI,877,1355,Chain125
282379,GR,20.91199,LOS ANGELES,810,9998,Chain5
282496,GR,21.59599,PHILADELPHIA,485,1118,Chain9
282513,GR,19.588,"WASHINGTON, DC",842,9998,Chain133
282571,GR,28.84698,CHICAGO,491,9998,Chain31
282580,GR,27.60599,NEW YORK,542,1197,Chain89
282636,GR,17.198,MILWAUKEE,1140,1202,Chain10
282637,GR,19.26599,"PHOENIX, AZ",880,1131,Chain1
282693,GR,4.299,RALEIGH/DURHAM,435,1432,Chain52
282731,GR,37.30099,"DALLAS, TX",908,9998,Chain24
282823,GR,10.27699,"WASHINGTON, DC",795,1416,Chain35
283190,GR,9.782997,SACRAMENTO,1059,9998,Chain4
283195,GR,9.375,ATLANTA,710,1355,Chain126
283222,GR,28.478,NEW YORK,1119,1119,Chain114
283383,GR,52.66898,BUFFALO/ROCHESTER,935,1349,Chain132
283401,GR,10.27699,KNOXVILLE,970,1221,Chain35
283405,GR,19.26599,"DALLAS, TX",788,1187,Chain128
283432,GR,32.14798,NEW ENGLAND,435,9998,Chain50
283481,GR,11.452,NEW YORK,1038,9998,Chain10
283490,GR,8.789993,SOUTH CAROLINA,995,1292,Chain91
283639,GR,79.685,BUFFALO/ROCHESTER,435,9998,Chain132
283781,GR,15.895,SALT LAKE CITY,567,9998,Chain110
283900,GR,31.87,DETROIT,988,9998,Chain58
283952,GR,15.363,SEATTLE/TACOMA,874,1142,Chain92
283968,GR,20.01999,CLEVELAND,904,1327,Chain122
284045,GR,9.240997,"PORTLAND,OR",1111,9998,Chain120
284049,GR,15.778,HOUSTON,435,9998,Chain63
284051,GR,28.83699,"PROVIDENCE,RI",435,9998,Chain114
284189,GR,20.754,PHILADELPHIA,435,9998,Chain9
284207,GR,18.30299,KANSAS CITY,992,1199,Chain53
284218,GR,16.41599,HOUSTON,621,1368,Chain95
284325,GR,21.407,"PORTLAND,OR",999,9998,Chain79
284489,GR,6.195999,KNOXVILLE,795,9998,Chain35
284497,GR,25.26799,SEATTLE/TACOMA,518,9998,Chain119
284532,GR,31.618,CLEVELAND,435,9998,Chain43
284586,GR,28.25699,BOSTON,891,9998,Chain114
284705,GR,30.157,LOS ANGELES,774,9998,Chain124
284767,GR,17.198,DETROIT,435,1244,Chain10
284933,GR,30.172,PHILADELPHIA,487,9998,Chain40
284950,GR,44.10397,GRAND RAPIDS,435,9998,Chain75
284978,GR,10.729,"DALLAS, TX",1124,1140,Chain76
285022,GR,9.922997,RICHMOND/NORFOLK,659,9998,Chain36
285252,GR,27.034,WEST TEX/NEW MEX,659,9998,Chain4
285427,GR,13.31499,RALEIGH/DURHAM,882,9998,Chain35
285430,GR,30.54599,MINNEAPOLIS/ST. PAUL,552,9998,Chain97
285538,GR,19.26599,"DALLAS, TX",964,1190,Chain128
285552,GR,7.473,"TULSA,OK",1034,1169,Chain102
285608,GR,30.366,SAN DIEGO,628,9998,Chain5
285612,GR,16.41599,HOUSTON,435,1368,Chain95
285685,GR,9.375,BIRMINGHAM/MONTG.,842,1314,Chain126
285739,GR,38.93698,INDIANAPOLIS,537,1219,Chain59
285895,GR,22.89499,ATLANTA,706,9998,Chain69
285948,GR,14.98599,"NEW ORLEANS, LA",435,1289,Chain125
285993,GR,21.86899,SAN DIEGO,549,9998,Chain94
285995,GR,41.20599,INDIANAPOLIS,435,1141,Chain115
286120,GR,19.89,ROANOKE,435,1310,Chain62
286151,GR,16.821,KNOXVILLE,761,9998,Chain70
286192,GR,19.26599,"DALLAS, TX",435,1190,Chain128
286268,GR,12.058,BIRMINGHAM/MONTG.,934,1364,Chain20
286394,GR,20.047,LOS ANGELES,547,9998,Chain94
286395,GR,20.12599,ROANOKE,435,9998,Chain62
286605,GR,18.78299,"WASHINGTON, DC",908,9998,Chain10
286680,GR,23.284,SAN FRANCISCO,435,9998,Chain117
286681,GR,13.254,SAN DIEGO,780,9998,Chain5
286683,GR,8.737999,WEST TEX/NEW MEX,527,9998,Chain118
286714,GR,7.473,WEST TEX/NEW MEX,704,1170,Chain102
286723,GR,33.004,"PHOENIX, AZ",452,9998,Chain37
286742,GR,20.64099,LOS ANGELES,739,1199,Chain5
286746,GR,18.50499,OMAHA,1018,1419,Chain13
286783,GR,19.18599,SAN FRANCISCO,435,9998,Chain117
286792,GR,17.23,"PHOENIX, AZ",608,1402,Chain4
286921,GR,15.882,BUFFALO/ROCHESTER,701,9998,Chain87
286934,GR,21.12999,"WASHINGTON, DC",439,9998,Chain44
286951,GR,59.01599,NEW YORK,826,9998,Chain134
287014,GR,8.334999,CHARLOTTE,725,9998,Chain35
287045,GR,36.293,"PORTLAND,OR",435,1270,Chain79
287047,GR,13.198,KANSAS CITY,691,9998,Chain29
287086,GR,19.26599,KANSAS CITY,792,9998,Chain84
287156,GR,31.56999,LOS ANGELES,720,9998,Chain124
287201,GR,26.83699,SOUTH CAROLINA,842,1329,Chain69
287202,GR,29.66699,NEW YORK,729,9998,Chain134
287207,GR,27.43999,OMAHA,807,9998,Chain53
287236,GR,12.383,INDIANAPOLIS,435,9998,Chain78
287280,GR,24.18799,BOSTON,435,9998,Chain107
287302,GR,9.980995,CHICAGO,666,9998,Chain31
287327,GR,23.23999,HARRISBURG/SCRANT,1148,1324,Chain12
287422,GR,52.66898,SYRACUSE,435,1409,Chain132
287431,GR,6.538998,OKLAHOMA CITY,659,9998,Chain6
287445,GR,10.841,RICHMOND/NORFOLK,551,9998,Chain35
287504,GR,15.006,MILWAUKEE,435,1290,Chain42
287510,GR,16.26999,"WASHINGTON, DC",439,9998,Chain44
287530,GR,24.85899,NEW YORK,435,1209,Chain89
287882,GR,10.37399,OMAHA,1156,1169,Chain81
287897,GR,22.28499,"PORTLAND,OR",435,9998,Chain79
287947,GR,35.58899,HARTFORD,1024,9998,Chain10
287980,GR,18.715,KANSAS CITY,793,9998,Chain11
288043,GR,28.45999,"PORTLAND,OR",435,9998,Chain79
288056,GR,32.00598,"PHOENIX, AZ",435,9998,Chain37
288066,GR,42.043,NEW YORK,438,9998,Chain65
288075,GR,28.174,SAN DIEGO,514,9998,Chain124
288106,GR,17.418,LOS ANGELES,873,1215,Chain124
288115,GR,21.98099,SAN DIEGO,544,1277,Chain94
288146,GR,19.26599,"PORTLAND,OR",922,1329,Chain137
288147,GR,12.792,"DALLAS, TX",704,9998,Chain76
288160,GR,17.23,SPOKANE,435,1241,Chain4
288167,GR,26.02899,"PHOENIX, AZ",435,9998,Chain37
288187,GR,19.26599,"NEW ORLEANS, LA",1058,1114,Chain28
288187,GR,12.058,"NEW ORLEANS, LA",1120,1334,Chain20
288200,GR,12.47199,"PHOENIX, AZ",435,1140,Chain14
288211,GR,15.768,NEW YORK,1121,9998,Chain65
288222,GR,18.265,SACRAMENTO,435,9998,Chain98
288310,GR,19.26599,NEW YORK,435,1123,Chain45
288361,GR,41.20599,INDIANAPOLIS,435,1141,Chain115
288392,GR,5.276997,SEATTLE/TACOMA,902,1400,Chain3
288423,GR,22.90399,"WASHINGTON, DC",439,9998,Chain44
288489,GR,24.82199,CLEVELAND,435,9998,Chain43
288527,GR,11.80499,"TULSA,OK",659,9998,Chain6
288785,GR,23.69299,HOUSTON,435,9998,Chain34
288851,GR,18.38699,SACRAMENTO,488,1330,Chain104
288855,GR,10.145,RICHMOND/NORFOLK,611,9998,Chain35
288870,GR,39.633,SEATTLE/TACOMA,908,1198,Chain79
288943,GR,35.39297,NEW YORK,750,9998,Chain134
288998,GR,15.994,OMAHA,435,9998,Chain13
289079,GR,30.56898,NEW YORK,1117,1249,Chain114
289270,GR,19.26599,WEST TEX/NEW MEX,456,1145,Chain39
289400,GR,19.26599,"DALLAS, TX",710,1189,Chain128
289660,GR,19.161,NEW YORK,654,9998,Chain10
289821,GR,15.113,"PORTLAND,OR",1067,9998,Chain4
290041,GR,22.25899,ST. LOUIS,435,1197,Chain105
290053,GR,18.55899,LOS ANGELES,1072,9998,Chain124
290102,GR,14.69199,"DALLAS, TX",659,1305,Chain6
290112,GR,14.98599,MISSISSIPPI,824,1333,Chain125
290421,GR,17.198,NEW YORK,682,1150,Chain10
290466,GR,20.64099,LOS ANGELES,435,1330,Chain5
290477,GR,20.724,"PHOENIX, AZ",1104,9998,Chain37
290528,GR,18.5,RALEIGH/DURHAM,1027,9998,Chain62
290625,GR,34.91498,SACRAMENTO,435,9998,Chain98
290683,GR,11.321,CHARLOTTE,919,1255,Chain16
290774,GR,10.27699,"WASHINGTON, DC",556,1402,Chain35
290894,GR,5.544998,ATLANTA,1031,9998,Chain54
290929,GR,45.68298,SAN FRANCISCO,435,9998,Chain117
290942,GR,23.05299,"PHOENIX, AZ",1104,9998,Chain37
290944,GR,8.403999,SOUTH CAROLINA,554,9998,Chain16
290949,GR,44.112,SAN FRANCISCO,435,9998,Chain117
290958,GR,19.26599,TOLEDO,435,1243,Chain106
291001,GR,35.672,NEW ENGLAND,435,1240,Chain107
291044,GR,33.80298,SEATTLE/TACOMA,435,1198,Chain79
291052,GR,38.655,CHARLOTTE,984,1158,Chain52
291097,GR,20.01999,CLEVELAND,706,1423,Chain122
291169,GR,13.105,SAN FRANCISCO,435,9998,Chain117
291276,GR,28.55299,ST. LOUIS,435,9998,Chain105
291277,GR,10.614,HOUSTON,932,9998,Chain34
291278,GR,61.741,DETROIT,435,1203,Chain75
291349,GR,13.48599,SAN DIEGO,512,9998,Chain124
291350,GR,19.26599,KANSAS CITY,807,9998,Chain84
291356,GR,18.65199,SACRAMENTO,780,1208,Chain7
291506,GR,77.00598,NEW YORK,536,1193,Chain134
291529,GR,16.41599,HOUSTON,435,1195,Chain95
291530,GR,20.91499,SAN DIEGO,435,1290,Chain94
291665,GR,21.35899,LOS ANGELES,438,1420,Chain124
291741,GR,15.16599,"WASHINGTON, DC",439,9998,Chain44
291760,GR,17.198,NEW YORK,435,1170,Chain10
291792,GR,35.11697,"PHOENIX, AZ",1103,9998,Chain37
291808,GR,11.321,KNOXVILLE,824,1331,Chain16
291872,GR,21.685,NEW YORK,890,9998,Chain89
291879,GR,19.26599,MINNEAPOLIS/ST. PAUL,842,1233,Chain18
291900,GR,13.532,"WASHINGTON, DC",908,9998,Chain44
292173,GR,21.282,CLEVELAND,751,9998,Chain43
292273,GR,19.26599,WEST TEX/NEW MEX,833,1145,Chain39
292476,GR,11.6,LOS ANGELES,1048,9998,Chain4
292513,GR,35.314,ROANOKE,1034,9998,Chain62
292533,GR,19.26599,TOLEDO,663,1231,Chain106
292593,GR,27.653,BOSTON,435,9998,Chain114
292624,GR,13.308,LOS ANGELES,498,9998,Chain5
292761,GR,14.69199,OMAHA,553,1304,Chain6
292786,GR,10.37399,DES MOINES,529,1122,Chain81
292788,GR,15.751,"WASHINGTON, DC",1124,9998,Chain101
292814,GR,34.056,NEW ENGLAND,435,1233,Chain107
292921,GR,13.807,CHARLOTTE,534,9998,Chain16
293018,GR,15.769,KNOXVILLE,761,1415,Chain70
293063,GR,22.08899,SACRAMENTO,780,9998,Chain7
293111,GR,12.84599,MISSISSIPPI,761,1355,Chain127
293225,GR,17.98799,HOUSTON,733,9998,Chain49
293283,GR,63.56699,NEW YORK,842,9998,Chain89
293336,GR,25.659,MILWAUKEE,562,9998,Chain97
293375,GR,18.49699,RALEIGH/DURHAM,496,9998,Chain35
293601,GR,18.65199,SAN FRANCISCO,435,1404,Chain7
293752,GR,11.495,SAN DIEGO,880,1197,Chain124
293843,GR,7.998997,GRAND RAPIDS,824,9998,Chain112
293897,GR,12.67599,SAN DIEGO,514,1208,Chain124
294045,GR,37.508,"WASHINGTON, DC",439,9998,Chain44
294123,GR,24.002,ST. LOUIS,833,1408,Chain105
294148,GR,14.69199,OKLAHOMA CITY,659,1128,Chain6
294261,GR,12.381,KANSAS CITY,842,9998,Chain11
294373,GR,24.627,HOUSTON,906,1282,Chain63
294443,GR,19.78899,SEATTLE/TACOMA,518,1133,Chain119
294470,GR,21.35899,SAN DIEGO,435,1159,Chain124
294613,GR,19.26599,RICHMOND/NORFOLK,469,9998,Chain123
294648,GR,14.684,SOUTH CAROLINA,904,9998,Chain16
294680,GR,14.614,SEATTLE/TACOMA,435,1371,Chain8
294759,GR,20.64099,LOS ANGELES,435,1197,Chain5
294762,GR,21.35899,LOS ANGELES,438,1215,Chain124
294786,GR,21.29999,"WASHINGTON, DC",435,9998,Chain101
294818,GR,10.05199,BIRMINGHAM/MONTG.,567,9998,Chain127
294886,GR,17.23,"PORTLAND,OR",435,1409,Chain4
295050,GR,19.26599,SYRACUSE,443,1219,Chain46
295058,GR,21.35899,LOS ANGELES,566,1119,Chain124
295059,GR,41.20599,MINNEAPOLIS/ST. PAUL,435,1351,Chain115
295069,GR,7.998997,GRAND RAPIDS,435,9998,Chain112
295127,GR,18.09499,LOS ANGELES,873,9998,Chain124
295128,GR,12.98399,LOS ANGELES,1059,1334,Chain4
400003,GR,34.181,ST. LOUIS,636,9998,Chain103
400016,GR,7.299,SOUTH CAROLINA,995,9998,Chain91
400064,GR,18.034,NEW YORK,891,1120,Chain89
400075,GR,13.283,"DALLAS, TX",660,9998,Chain6
410047,GR,17.349,"PHOENIX, AZ",700,9998,Chain4
410070,GR,17.198,"NEW ORLEANS, LA",1119,1356,Chain10
410914,GR,25.659,MILWAUKEE,870,1344,Chain97
412498,GR,14.19199,HOUSTON,657,9998,Chain49
414318,GR,45.47498,PHILADELPHIA,730,1295,Chain134
414913,GR,12.383,INDIANAPOLIS,817,9998,Chain78
415288,GR,22.75699,SAN DIEGO,846,9998,Chain94
451327,GR,13.27299,"DALLAS, TX",1123,9998,Chain24
451829,GR,36.293,SALT LAKE CITY,1031,1290,Chain79
452539,GR,39.27597,KANSAS CITY,809,9998,Chain53
452751,GR,20.01999,CLEVELAND,717,1423,Chain122
453618,GR,28.79399,PEORIA/SPRINGFLD.,795,9998,Chain105
454546,GR,14.52399,"DALLAS, TX",670,9998,Chain6
454651,GR,14.69199,OKLAHOMA CITY,795,1402,Chain6
532639,GR,36.81497,ST. LOUIS,682,9998,Chain103
532676,GR,23.545,BUFFALO/ROCHESTER,662,9998,Chain122
532716,GR,19.26599,RICHMOND/NORFOLK,842,1348,Chain129
532733,GR,26.34399,SOUTH CAROLINA,699,1322,Chain90
532748,GR,21.84099,SEATTLE/TACOMA,850,1214,Chain47
532828,GR,45.38498,BUFFALO/ROCHESTER,658,9998,Chain122
